inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks
INSP01113,2025-07-17,SCH0319,1,1,1,1,,,TOILETS LOCKED
INSP00466,2026-01-16,SCH0397,1,1,,1,1,OJAS BEHL,NO REMARKS
INSP01561,2025-05-01,SCH0306,0,1,1,0,0,GAUTAM SAHOTA,NEEDS REPAIR
INSP01224,2026-02-18,SCH0144,1,1,0,1,0,FORUM MINHAS,NO REMARKS
INSP02111,2025-04-15,SCH0214,,1,1,1,1,RADHA PRABHU,NO REMARKS
INSP02133,2026-01-12,SCH0367,1,0,1,,0,KRISHNA VISWANATHAN,TOILETS LOCKED
INSP02472,2025-12-02,SCH0430,1,1,0,1,1,WAKEETA DEY,NO REMARKS
INSP01509,2025-10-15,SCH0292,1,0,1,0,1,,GOOD CONDITION
INSP02716,2026-01-09,SCH0120,1,1,1,0,,,NO REMARKS
INSP01105,2025-06-05,SCH0153,1,0,1,1,1,DALBIR SUR,AVERAGE
INSP00661,2025-08-28,SCH0276,1,1,1,0,1,BHAVIKA VENKATARAMAN,GOOD CONDITION
INSP01270,2025-11-11,SCH0056,1,1,1,1,1,JEEVIKA GOLA,GOOD CONDITION
INSP00339,2025-08-15,SCH0493,0,1,1,1,,MAANAV LUTHRA,NO REMARKS
INSP00216,2025-08-03,SCH0545,,0,0,1,0,MOHAMMED VARGHESE,NO REMARKS
INSP01616,2025-06-09,SCH0081,1,0,1,0,1,NISHA WASON,NO REMARKS
INSP01342,2026-03-31,SCH0330,1,1,1,1,0,JATIN DATE,NO REMARKS
INSP02646,2025-09-06,SCH0226,0,1,1,0,,CHAMAN MAHARAJ,AVERAGE
INSP02965,2025-07-21,SCH0460,1,1,1,0,0,JAGDISH BAKSHI,TOILETS LOCKED
INSP02947,2025-08-27,SCH0146,0,1,1,1,0,CHARLES BALASUBRAMANIAN,NO REMARKS
INSP01847,2025-10-07,SCH0469,1,1,1,,1,QUINCY PAU,NO REMARKS
INSP01593,2025-10-05,SCH0436,1,1,,1,0,JANAKI JHAVERI,TOILETS LOCKED
INSP02047,2025-04-19,SCH0114,1,,1,,1,ARYAN SACHDEVA,GOOD CONDITION
INSP00451,2025-07-15,SCH0490,1,1,0,0,0,QUSHI TELLA,AVERAGE
INSP02654,2025-07-04,SCH0489,1,1,1,0,1,HARDIK BHATIA,GOOD CONDITION
INSP00817,2025-06-07,SCH0301,0,1,1,1,1,AYUSHMAN VISWANATHAN,NO REMARKS
INSP01068,2025-08-13,SCH0086,1,1,1,,1,BALVEER JHAVERI,NO REMARKS
INSP02139,2026-04-03,SCH0067,1,1,,0,1,WIDISHA BADAL,GOOD CONDITION
INSP00275,2026-02-06,SCH0351,0,1,1,1,1,ADVIK BARIA,NO REMARKS
INSP02367,2025-05-23,SCH0095,1,1,0,1,1,ALKA COMAR,NEEDS REPAIR
INSP00866,2026-01-05,SCH0103,0,1,1,1,1,ZEHAAN NIGAM,NEEDS REPAIR
INSP00102,2025-12-08,SCH0332,1,1,1,1,1,JALSA KUMER,NEEDS REPAIR
INSP01502,2025-01-12,SCH0258,1,1,1,0,1,ARUNIMA RAMAKRISHNAN,GOOD CONDITION
INSP02938,2026-03-11,SCH0014,1,1,1,0,0,NIDRA BARAD,TOILETS LOCKED
INSP00172,2025-01-04,SCH0334,0,1,1,0,0,RIA PALLA,NO REMARKS
INSP00108,2025-07-07,SCH0568,1,1,,1,0,JANUJA PATLA,GOOD CONDITION
INSP02217,2025-05-01,SCH0552,1,1,1,,0,GIRIK PRASHAD,TOILETS LOCKED
INSP01522,2025-11-11,SCH0384,1,1,1,1,0,AMOL KHALSA,NO REMARKS
INSP00197,2026-01-14,SCH0416,1,0,,1,1,RAJATA SARRAF,AVERAGE
INSP01827,2025-09-08,SCH0231,0,1,1,0,1,OMAJA BHATNAGAR,AVERAGE
INSP02322,2026-03-24,SCH0304,1,1,1,0,0,NATHAN PATHAK,NEEDS REPAIR
INSP02114,2025-10-24,SCH0388,0,1,1,0,0,,NO REMARKS
INSP01968,2025-05-12,SCH0096,1,1,0,1,1,UPMA KULKARNI,NEEDS REPAIR
INSP02416,2025-09-03,SCH0285,1,1,0,1,0,VARSHA MANDA,TOILETS LOCKED
INSP02121,2025-07-27,SCH0414,1,0,1,1,0,AYUSH DEO,NO REMARKS
INSP02374,2025-05-17,SCH0485,0,1,0,1,1,ANIRUDH KORPAL,AVERAGE
INSP02464,2025-08-29,SCH0273,0,1,1,1,1,BAGHYAWATI SEN,NEEDS REPAIR
INSP02708,2025-05-26,SCH0014,0,1,0,0,,ISHANVI VISWANATHAN,TOILETS LOCKED
INSP01963,2026-03-20,SCH0429,1,1,0,1,0,ESHANA SINGH,NO REMARKS
INSP00296,2026-01-05,SCH0300,1,1,0,,1,JASON RANDHAWA,NO REMARKS
INSP00713,2026-04-01,SCH0059,,0,0,1,1,VIRAJ MITRA,NEEDS REPAIR
INSP00073,2025-11-06,SCH0560,0,1,1,,1,ISHANVI MANDER,AVERAGE
INSP01525,2025-05-13,SCH0353,1,0,1,0,1,TIMOTHY BORRA,AVERAGE
INSP02393,2026-02-06,SCH0328,0,1,1,0,1,ORINDER SUBRAMANIAN,TOILETS LOCKED
INSP02980,2025-12-21,SCH0481,0,0,1,1,1,PRISHA KAUR,GOOD CONDITION
INSP01242,2025-12-31,SCH0386,0,1,1,1,0,ABHA BAL,AVERAGE
INSP00482,2026-02-12,SCH0092,1,1,1,0,1,TEJAS MAHARAJ,GOOD CONDITION
INSP02338,2025-05-21,SCH0542,1,1,1,1,1,MASON BHAVSAR,NEEDS REPAIR
INSP01531,2025-04-12,SCH0509,0,1,,0,1,SAKSHAM BERA,NO REMARKS
INSP02686,2025-04-20,SCH0243,0,1,1,1,0,VEDANT SOM,NEEDS REPAIR
INSP01873,2026-08-03,SCH0165,1,1,1,1,1,,GOOD CONDITION
INSP01515,2025-11-07,SCH0029,0,1,1,0,1,OMKAAR KRISHNAN,AVERAGE
INSP00332,2025-08-20,SCH0450,1,1,1,1,1,FIYAZ CHANDA,AVERAGE
INSP01763,2025-07-02,SCH0420,1,1,0,0,1,,GOOD CONDITION
INSP01491,2025-12-11,SCH0230,,0,1,0,1,HARSH SAGAR,NO REMARKS
INSP01172,2025-11-19,SCH0151,1,1,1,0,1,SAMAKSH SIDHU,GOOD CONDITION
INSP02580,2025-07-01,SCH0546,1,,1,1,1,AYUSHMAN SAHOTA,NO REMARKS
INSP02038,2025-04-08,SCH0428,0,1,1,,0,ZAITRA REGE,NEEDS REPAIR
INSP02673,2025-06-14,SCH0214,1,1,1,0,1,LAKSH BABU,GOOD CONDITION
INSP02185,2025-05-29,SCH0186,0,0,0,,1,TIMOTHY GANGULY,NO REMARKS
INSP02336,2025-10-16,SCH0443,1,1,0,0,0,LUCKY NATT,TOILETS LOCKED
INSP02395,2025-11-13,SCH0141,1,1,1,0,0,MADHAVI BEN,NO REMARKS
INSP00406,2025-07-16,SCH0367,0,1,1,1,1,VEDIKA SODHI,AVERAGE
INSP00758,2025-12-10,SCH0034,1,1,1,,0,INAYA BARMAN,TOILETS LOCKED
INSP02115,2025-10-11,SCH0381,0,1,0,1,1,MEGHANA SAMA,AVERAGE
INSP02303,2025-09-24,SCH0334,1,1,1,1,1,VYANJANA TANDON,GOOD CONDITION
INSP01608,2025-05-09,SCH0367,1,0,1,1,,BAKHSHI SANI,NO REMARKS
INSP00098,2025-09-14,SCH0520,,0,1,1,0,MITESH MAHAJAN,NO REMARKS
INSP01334,2026-01-24,SCH0260,1,1,0,,0,AMRUTA TALWAR,NEEDS REPAIR
INSP02513,2025-05-11,SCH0468,0,1,0,1,0,,NO REMARKS
INSP00744,2025-06-28,SCH0268,0,1,1,0,0,,NEEDS REPAIR
INSP00807,2025-08-20,SCH0131,1,1,0,,0,HIRAL BHATTACHARYYA,NO REMARKS
INSP02911,2025-11-28,SCH0153,1,1,,,1,QUSHI GULATI,NEEDS REPAIR
INSP02079,2025-08-13,SCH0212,1,1,0,0,1,VASANA KAUL,NO REMARKS
INSP02630,2025-07-01,SCH0490,1,1,1,1,1,DAYITA CHOUDHRY,TOILETS LOCKED
INSP01536,2025-04-06,SCH0474,1,1,0,1,0,NANDINI PARIKH,NEEDS REPAIR
INSP02308,2026-01-09,SCH0486,0,1,,1,0,EKANSH NATARAJAN,AVERAGE
INSP02267,2025-05-15,SCH0347,1,1,1,,1,THOMAS LALA,TOILETS LOCKED
INSP02467,2026-02-13,SCH0435,1,1,1,0,1,FARIS PARMAR,NO REMARKS
INSP00149,2025-08-07,SCH0465,1,1,1,0,0,AZAAN SANI,NEEDS REPAIR
INSP01978,2025-10-26,SCH0311,0,1,0,1,1,MUGDHA BADAMI,AVERAGE
INSP02163,2025-10-10,SCH0043,1,1,1,,1,AYAAN SOLANKI,GOOD CONDITION
INSP02304,2025-08-31,SCH0539,1,1,1,1,0,SHIVANSH LOKE,TOILETS LOCKED
INSP01316,2026-03-17,SCH0293,0,1,1,1,0,RANVEER DUTT,NO REMARKS
INSP00693,2026-03-10,SCH0102,1,1,0,,0,,TOILETS LOCKED
INSP00819,2025-08-24,SCH0058,1,1,0,,1,HARRISON SHAH,GOOD CONDITION
INSP01729,2026-01-03,SCH0354,1,0,1,0,0,OJASVI VENKATARAMAN,NO REMARKS
INSP01387,2026-02-21,SCH0566,0,0,1,1,0,SAMARTH NARAIN,NO REMARKS
INSP01846,2025-07-28,SCH0163,1,0,0,1,0,UCCHAL RAMASWAMY,NO REMARKS
INSP02405,2026-01-24,SCH0559,0,1,0,1,1,HEMANGINI GARG,NO REMARKS
INSP02430,2026-03-05,SCH0298,1,1,1,0,1,LIAM PRABHAKAR,NO REMARKS
INSP01600,2025-09-12,SCH0172,0,1,0,0,1,RADHIKA OZA,TOILETS LOCKED
INSP02485,2025-05-01,SCH0334,1,1,1,1,1,EIRAVATI NAIDU,GOOD CONDITION
INSP02585,2026-02-14,SCH0555,0,1,1,1,0,BENJAMIN CHATTERJEE,NO REMARKS
INSP00702,2025-12-12,SCH0364,1,1,1,,1,ABHA AGARWAL,NO REMARKS
INSP01500,2026-03-19,SCH0094,1,1,1,0,1,DIYA PARMER,NEEDS REPAIR
INSP02794,2025-09-18,SCH0230,1,1,1,1,1,AKSHAY PINGLE,NEEDS REPAIR
INSP00922,2025-03-12,SCH0132,1,1,0,1,1,,AVERAGE
INSP01425,2025-08-21,SCH0409,1,1,,1,1,EIRAVATI MANGAL,NO REMARKS
INSP01709,2026-03-08,SCH0270,1,0,,1,1,VASATIKA SINHA,NO REMARKS
INSP00906,2025-12-27,SCH0033,,1,1,1,1,ANVI KANT,NEEDS REPAIR
INSP00455,2026-03-16,SCH0205,1,1,1,0,,EKANSH GULATI,NO REMARKS
INSP02471,2025-05-08,SCH0431,1,1,,0,1,IKSHITA SHROFF,NEEDS REPAIR
INSP02209,2025-11-13,SCH0193,0,1,1,0,,AMARA SATHE,NEEDS REPAIR
INSP02656,2025-10-16,SCH0205,0,1,1,0,0,ANDREW NIGAM,AVERAGE
INSP02299,2025-08-16,SCH0449,1,0,1,,1,ABHIMANYU OM,NEEDS REPAIR
INSP00168,2025-04-09,SCH0568,0,1,1,1,1,RANVEER MAGAR,GOOD CONDITION
INSP00731,2025-11-05,SCH0371,1,,1,0,1,WIDISHA DALAL,TOILETS LOCKED
INSP02277,2025-05-20,SCH0569,0,1,1,0,0,YATIN MAGAR,NEEDS REPAIR
INSP01311,2025-05-08,SCH0145,0,1,1,0,0,SUDIKSHA TANK,AVERAGE
INSP02422,2025-09-30,SCH0188,0,1,1,1,0,DAYAMAI LUTHRA,NO REMARKS
INSP00027,2025-08-11,SCH0023,1,1,1,0,1,,TOILETS LOCKED
INSP02098,2025-11-29,SCH0329,,1,0,0,1,,NO REMARKS
INSP01898,2025-12-23,SCH0418,1,1,1,1,0,YAHVI DIVAN,NEEDS REPAIR
INSP01653,2026-03-07,SCH0346,1,1,1,0,1,ABHA RAVAL,AVERAGE
INSP01623,2025-04-24,SCH0257,0,1,1,1,1,RACHIT RASTOGI,TOILETS LOCKED
INSP00588,2026-02-10,SCH0309,1,1,1,1,0,DAYITA MAHAL,NO REMARKS
INSP01402,2025-04-26,SCH0262,1,1,1,0,1,BHAVNA CHANDRA,NO REMARKS
INSP00998,2026-02-23,SCH0040,1,1,1,1,0,CHANAKYA KATA,GOOD CONDITION
INSP01177,2025-09-02,SCH0148,1,1,1,1,1,TRIYA SINGH,GOOD CONDITION
INSP01701,2025-12-14,SCH0256,0,1,1,0,0,VASANA WAGLE,TOILETS LOCKED
INSP01041,2026-01-17,SCH0029,1,1,1,1,1,DEVANSH CHAUDHARY,NO REMARKS
INSP00034,2025-04-13,SCH0403,1,1,1,1,0,CHANAKYA BARIA,NO REMARKS
INSP02410,2025-05-12,SCH0417,0,1,0,1,1,HARSHIL MALL,TOILETS LOCKED
INSP02739,2025-12-10,SCH0198,1,1,1,1,0,URVASHI KALA,TOILETS LOCKED
INSP01380,2026-03-03,SCH0181,1,1,0,1,1,UDANT WALI,AVERAGE
INSP00042,2026-02-23,SCH0196,1,1,1,1,0,VARENYA PARMER,TOILETS LOCKED
INSP01877,2025-10-15,SCH0265,1,1,1,0,1,RAGHAV DOSHI,NO REMARKS
INSP02952,2025-11-06,SCH0393,1,1,1,1,1,ISHITA CHOKSHI,GOOD CONDITION
INSP02309,2025-08-11,SCH0142,1,1,1,1,0,TANISH ZACHARIA,NO REMARKS
INSP02741,2025-07-24,SCH0302,1,1,1,0,0,ARYAN ROY,AVERAGE
INSP02280,2025-07-12,SCH0226,1,1,1,1,0,ANITA PARMAR,NEEDS REPAIR
INSP02019,2025-05-28,SCH0282,1,1,1,1,1,SAMARTH DESHPANDE,TOILETS LOCKED
INSP02000,2025-09-01,SCH0217,0,1,1,1,1,TRIYA DHAWAN,NO REMARKS
INSP00610,2025-08-06,SCH0062,1,1,1,0,1,NIHARIKA NORI,GOOD CONDITION
INSP01133,2025-05-13,SCH0489,1,0,1,1,0,YUG HALDER,NO REMARKS
INSP00029,2025-06-03,SCH0132,1,1,,1,1,ARIN LALL,TOILETS LOCKED
INSP00442,2025-09-01,SCH0564,1,1,1,0,1,YAMINI SRIDHAR,NEEDS REPAIR
INSP00666,2025-05-27,SCH0431,,1,0,1,,NIDRA KASHYAP,NO REMARKS
INSP02993,2026-02-24,SCH0544,1,1,,0,1,ADVIKA SEHGAL,NO REMARKS
INSP00494,2026-01-10,SCH0537,1,0,1,,0,LUCKY CHAUHAN,AVERAGE
INSP01259,2025-05-24,SCH0338,1,1,1,1,0,DAKSHA GUPTA,NO REMARKS
INSP01302,2026-06-02,SCH0286,1,1,1,1,0,PRIYA KALA,GOOD CONDITION
INSP02671,2025-10-28,SCH0489,1,1,1,1,1,OWEN DHALIWAL,NO REMARKS
INSP02489,2025-08-24,SCH0544,1,1,1,0,1,ONI KHURANA,NEEDS REPAIR
INSP01383,2025-12-01,SCH0133,1,0,1,,,ROBERT BAHRI,NO REMARKS
INSP01305,2025-08-15,SCH0402,,1,1,,0,AZAD PRAKASH,NEEDS REPAIR
INSP00237,2025-12-17,SCH0180,,1,1,1,0,RIA BABU,TOILETS LOCKED
INSP01986,2025-12-03,SCH0115,0,1,1,1,1,CHRISTOPHER CHAKRABORTY,AVERAGE
INSP00552,2025-10-15,SCH0162,0,1,0,1,0,ADWETA GUPTA,GOOD CONDITION
INSP00521,2025-04-13,SCH0018,1,1,1,0,0,,AVERAGE
INSP00782,2026-01-10,SCH0162,1,1,1,1,1,TANVEER DYAL,TOILETS LOCKED
INSP01233,2025-07-19,SCH0395,1,1,1,1,1,CHATRESH MISRA,TOILETS LOCKED
INSP01139,2025-04-20,SCH0376,1,,1,0,0,KRISH HAYER,NEEDS REPAIR
INSP01906,2025-01-05,SCH0400,1,1,1,1,1,ETA KANDA,NEEDS REPAIR
INSP00721,2025-04-10,SCH0009,0,0,,1,0,PRISHA CHANDRAN,GOOD CONDITION
INSP00736,2025-05-23,SCH0224,1,1,1,1,,GAUTAM KANNAN,TOILETS LOCKED
INSP03000,2025-08-09,SCH0349,0,1,1,0,1,BIMALA TALWAR,NEEDS REPAIR
INSP01751,2025-11-06,SCH0234,1,1,1,1,1,JONATHAN SETTY,GOOD CONDITION
INSP00059,2026-09-03,SCH0030,,0,1,1,0,JANAKI BORA,NO REMARKS
INSP00632,2026-02-09,SCH0166,0,1,1,0,0,AASHI SRINIVASAN,NO REMARKS
INSP01182,2026-05-02,SCH0368,1,1,1,0,0,AZAD KOTA,NEEDS REPAIR
INSP02323,2025-03-04,SCH0176,1,1,1,0,0,,NO REMARKS
INSP00593,2025-05-23,SCH0155,0,1,1,1,0,VAMAKSHI DESHPANDE,NEEDS REPAIR
INSP01304,2025-07-20,SCH0176,1,1,1,1,1,OMYA SHENOY,TOILETS LOCKED
INSP01388,2025-12-19,SCH0351,1,1,1,1,0,AARAV SANDHU,NO REMARKS
INSP02751,2025-07-19,SCH0157,1,,1,1,1,,NEEDS REPAIR
INSP02767,2025-05-05,SCH0081,1,1,,1,0,FINN PRASHAD,NEEDS REPAIR
INSP02055,2025-03-06,SCH0241,1,1,1,1,0,CHAITALY SANDHU,AVERAGE
INSP02349,2025-05-17,SCH0221,1,1,1,1,0,URMI GOLE,NEEDS REPAIR
INSP00940,2025-09-28,SCH0471,,1,1,,1,UNNI BALAY,NEEDS REPAIR
INSP02931,2025-12-26,SCH0262,1,0,1,1,,CHRISTOPHER DUTT,NEEDS REPAIR
INSP01250,2025-09-23,SCH0538,1,1,0,0,1,EDHITHA KATA,NO REMARKS
INSP00905,2026-02-14,SCH0417,0,1,1,1,0,HARRISON GARG,NO REMARKS
INSP02964,2026-01-11,SCH0145,1,1,0,1,0,YAUVANI BALA,NO REMARKS
INSP01280,2025-06-03,SCH0476,0,1,1,,1,SATHVIK GADE,GOOD CONDITION
INSP02526,2025-10-28,SCH0484,0,1,0,1,0,DAYITA NAYAR,NEEDS REPAIR
INSP00913,2025-05-03,SCH0592,,1,1,1,0,AARINI KORPAL,TOILETS LOCKED
INSP02243,2025-06-08,SCH0279,1,0,1,0,1,SANYA BEN,NO REMARKS
INSP02511,2025-09-19,SCH0490,0,0,1,1,,AZAD NAGARAJAN,AVERAGE
INSP02593,2026-01-29,SCH0452,1,1,1,1,0,,NO REMARKS
INSP01143,2025-12-10,SCH0026,0,1,0,1,1,GABRIEL SANKARAN,NEEDS REPAIR
INSP02628,2026-03-11,SCH0019,0,1,0,1,0,,NO REMARKS
INSP00707,2025-05-24,SCH0558,1,1,1,1,0,DOMINIC GODA,AVERAGE
INSP02929,2025-05-09,SCH0302,1,1,1,1,,BARKHA PUROHIT,GOOD CONDITION
INSP01023,2025-07-20,SCH0246,1,1,1,1,1,BALVAN GOPAL,TOILETS LOCKED
INSP00746,2026-03-03,SCH0565,1,1,1,0,1,MAANAS RAY,NEEDS REPAIR
INSP01547,2025-05-12,SCH0095,0,,1,1,0,HARINI MOHANTY,GOOD CONDITION
INSP01940,2025-08-30,SCH0526,0,0,1,0,1,URVASHI PRABHU,NEEDS REPAIR
INSP02481,2025-09-21,SCH0466,0,1,,0,0,,AVERAGE
INSP02155,2025-11-07,SCH0231,0,1,1,,0,ABHA CHANDRAN,TOILETS LOCKED
INSP02824,2025-04-28,SCH0041,1,1,1,1,1,JONATHAN DUTT,TOILETS LOCKED
INSP00514,2025-04-07,SCH0016,1,1,1,1,1,ARUNIMA DIXIT,NO REMARKS
INSP00082,2025-09-24,SCH0579,1,0,1,0,1,,NEEDS REPAIR
INSP02799,2025-10-22,SCH0084,1,0,0,0,1,SAUMYA TATA,NO REMARKS
INSP01309,2025-09-25,SCH0584,1,1,1,0,1,HARSHIL VASA,TOILETS LOCKED
INSP02625,2026-03-08,SCH0443,1,1,1,0,1,WARINDER DIN,AVERAGE
INSP00915,2026-03-13,SCH0034,1,1,1,1,0,WAHAB SEHGAL,NEEDS REPAIR
INSP01405,2026-02-28,SCH0137,1,1,1,1,1,KALA MUKHOPADHYAY,AVERAGE
INSP01648,2025-05-07,SCH0169,1,1,1,1,0,NETRA SOMAN,AVERAGE
INSP02901,2025-04-27,SCH0192,0,1,1,1,1,THEODORE TOOR,AVERAGE
INSP01109,2025-11-26,SCH0571,1,1,1,1,1,URISHILLA CHOUDHURY,NO REMARKS
INSP00151,2025-04-06,SCH0094,1,1,1,1,0,ATHARV RADHAKRISHNAN,NO REMARKS
INSP02866,2026-01-14,SCH0384,1,1,1,0,1,,NEEDS REPAIR
INSP00775,2025-10-20,SCH0502,,1,1,1,1,GARIMA OAK,GOOD CONDITION
INSP00330,2025-10-10,SCH0376,,1,1,1,0,REVA BAHL,TOILETS LOCKED
INSP00007,2025-05-13,SCH0243,1,1,1,,0,,NEEDS REPAIR
INSP02002,2026-03-17,SCH0175,0,1,1,1,0,YUTIKA DUGAR,GOOD CONDITION
INSP00944,2025-05-15,SCH0438,1,1,1,1,1,CHAVVI MAHARAJ,NEEDS REPAIR
INSP00823,2025-09-22,SCH0031,1,0,1,1,0,MOHINI VOHRA,TOILETS LOCKED
INSP00910,2025-08-29,SCH0553,1,1,0,0,0,NITESH PRADHAN,NEEDS REPAIR
INSP00182,2025-08-30,SCH0322,0,1,0,1,1,EKAVIR GOLE,NO REMARKS
INSP00165,2025-08-07,SCH0053,1,1,1,1,1,VARSHA CHAKRABORTY,GOOD CONDITION
INSP01524,2025-04-23,SCH0225,0,1,1,1,1,EKARAJ NIGAM,NO REMARKS
INSP00452,2025-01-08,SCH0161,1,1,0,1,0,PANINI ANDRA,NO REMARKS
INSP01312,2025-11-01,SCH0276,1,1,0,0,1,MATTHEW ISSAC,NEEDS REPAIR
INSP01112,2025-12-30,SCH0213,1,1,0,0,0,BARKHA VENKATESH,NO REMARKS
INSP01288,2026-01-12,SCH0360,0,1,1,1,1,QUSHI BAINS,NO REMARKS
INSP00328,2025-11-10,SCH0567,0,1,1,0,0,BALVAN CHAKRABARTI,AVERAGE
INSP01791,2025-04-09,SCH0541,0,1,,0,0,RIYA KALA,TOILETS LOCKED
INSP02793,2026-02-06,SCH0563,1,1,1,1,1,NISHA MADAN,AVERAGE
INSP02008,2025-11-25,SCH0028,1,1,1,1,1,QADIM SABHARWAL,AVERAGE
INSP01859,2025-08-03,SCH0487,,1,1,0,1,VANSHA BHAT,NEEDS REPAIR
INSP00313,2025-08-04,SCH0396,1,1,1,0,1,DAVID MANE,NEEDS REPAIR
INSP00833,2025-12-13,SCH0326,1,1,0,1,0,SANAYA VARTY,NO REMARKS
INSP01202,2026-01-29,SCH0140,1,1,1,,1,PAHAL RATTAN,GOOD CONDITION
INSP02438,2025-04-07,SCH0237,0,1,1,1,1,PRANAV ARYA,GOOD CONDITION
INSP02074,2026-01-14,SCH0405,,1,0,1,,AARAV NAZARETH,NO REMARKS
INSP02447,2026-03-09,SCH0003,1,1,1,,1,RAGHAV PRADHAN,NEEDS REPAIR
INSP01482,2025-10-19,SCH0234,1,1,0,0,0,VANYA VALA,GOOD CONDITION
INSP00778,2025-10-28,SCH0421,0,1,1,0,1,ADVAITH RAY,TOILETS LOCKED
INSP00800,2026-02-02,SCH0534,1,1,1,0,0,MANTHAN DHAWAN,TOILETS LOCKED
INSP00055,2025-07-22,SCH0392,1,0,0,1,0,INDIRA AMBLE,GOOD CONDITION
INSP01921,2026-02-28,SCH0395,0,1,1,1,,RACHANA GANESH,NO REMARKS
INSP02719,2026-03-10,SCH0233,1,1,1,1,1,,NO REMARKS
INSP02273,2025-05-25,SCH0483,1,,1,1,0,WISHI SACHDEVA,NO REMARKS
INSP01702,2025-12-27,SCH0030,0,1,0,1,0,TANVI MITAL,NO REMARKS
INSP02949,2025-11-12,SCH0573,1,1,1,1,1,VIRAJ SULE,NEEDS REPAIR
INSP00988,2026-02-20,SCH0279,1,1,1,1,0,ZAITRA BATRA,NO REMARKS
INSP02271,2026-03-28,SCH0513,1,0,0,1,1,EKTA PILLAI,NO REMARKS
INSP01395,2025-11-04,SCH0118,1,1,1,0,0,TANAY SHENOY,AVERAGE
INSP00769,2025-07-11,SCH0569,1,1,,0,0,MAHIKA BEDI,GOOD CONDITION
INSP02790,2025-01-12,SCH0578,,1,1,1,,RADHA RATTA,NO REMARKS
INSP00286,2026-03-28,SCH0503,0,1,1,0,1,UBIKA CHANDA,NO REMARKS
INSP02775,2025-10-06,SCH0534,1,1,0,1,0,CHAITALY HALDER,AVERAGE
INSP00429,2025-11-21,SCH0064,1,0,1,1,0,ZAYYAN SURA,NO REMARKS
INSP02080,2026-03-11,SCH0401,0,0,1,1,0,ANMOL NAYAR,NO REMARKS
INSP00723,2025-05-23,SCH0551,1,1,1,0,0,,AVERAGE
INSP00952,2025-05-26,SCH0132,0,1,1,1,1,NICHOLAS KAUL,GOOD CONDITION
INSP00990,2025-06-25,SCH0386,1,1,0,0,0,AZAAN VYAS,NO REMARKS
INSP02935,2026-01-13,SCH0455,1,1,1,1,1,UPASNA SAMA,AVERAGE
INSP02882,2025-07-20,SCH0059,0,1,0,1,1,CHRISTOPHER AGARWAL,GOOD CONDITION
INSP00327,2025-12-03,SCH0270,1,1,1,1,1,NIMRAT ACHARYA,AVERAGE
INSP01384,2025-09-05,SCH0360,1,1,1,0,,,AVERAGE
INSP01725,2025-12-07,SCH0351,1,1,1,1,0,AMAIRA BUTALA,NO REMARKS
INSP01087,2025-05-30,SCH0276,1,,1,,1,GIRISH SAMPATH,NEEDS REPAIR
INSP00342,2026-01-19,SCH0490,1,1,0,1,0,RAJATA BHARDWAJ,AVERAGE
INSP00148,2025-11-10,SCH0143,1,,1,1,0,DHRITI RAY,NO REMARKS
INSP02463,2025-04-20,SCH0258,0,,1,,0,MANBIR VARGHESE,AVERAGE
INSP01108,2025-11-25,SCH0164,1,1,0,1,0,IMARAN GARA,NEEDS REPAIR
INSP00849,2025-05-26,SCH0151,1,1,1,0,1,AYUSHMAN RAMACHANDRAN,NO REMARKS
INSP00967,2026-01-17,SCH0117,1,1,0,1,0,,NO REMARKS
INSP02592,2026-01-01,SCH0450,1,0,1,0,1,SARA PANDYA,GOOD CONDITION
INSP00662,2026-03-16,SCH0271,1,1,,,0,CHAMELI BALI,NO REMARKS
INSP01003,2025-12-15,SCH0260,1,1,1,1,1,SAUMYA TOOR,NO REMARKS
INSP02465,2026-01-17,SCH0321,1,1,1,1,1,FARAJ NAZARETH,AVERAGE
INSP02648,2025-05-14,SCH0023,1,1,1,,1,FALGUNI BARAD,NEEDS REPAIR
INSP02792,2025-06-05,SCH0235,1,1,0,1,1,VANSHA CHOKSHI,TOILETS LOCKED
INSP01880,2026-01-18,SCH0509,1,1,1,0,,ABHIRAM PALL,AVERAGE
INSP02960,2025-06-19,SCH0423,1,1,1,1,1,NIRJA SANKARAN,NEEDS REPAIR
INSP01204,2025-06-08,SCH0543,1,,0,1,0,JAGAT SANDAL,AVERAGE
INSP01991,2025-07-27,SCH0107,1,1,,1,1,,GOOD CONDITION
INSP00025,2025-12-01,SCH0038,1,1,1,0,0,SAKSHAM GANESAN,NEEDS REPAIR
INSP02953,2026-03-04,SCH0097,1,1,1,0,0,DARPAN NATT,GOOD CONDITION
INSP02207,2026-01-24,SCH0226,1,0,1,0,1,RAYAAN PARSA,TOILETS LOCKED
INSP02189,2025-09-26,SCH0370,1,0,0,1,0,JEEVIKA KRISHNAN,NO REMARKS
INSP02423,2026-01-16,SCH0394,1,1,1,1,1,UTKARSH BEHL,GOOD CONDITION
INSP00876,2026-01-13,SCH0218,1,1,1,1,1,VASANA DYAL,AVERAGE
INSP02834,2025-05-19,SCH0118,1,0,1,,1,MOHAMMED RAMESH,AVERAGE
INSP00939,2025-10-16,SCH0251,1,1,1,1,,AADI MISRA,NEEDS REPAIR
